name,case,nodes,seed,official_graph,epoch,graph_distance,pairs,latent_mean,latent_sd,normalized_mean,normalized_within_bucket_sd
local128,random128_seed1,128,1,False,20,4,1865,2.2672178211787024,0.3876110389617188,1.804539765479977,0.3085100720414189
local128,random128_seed1,128,1,False,20,5,2253,2.494862695301008,0.4445610366002127,1.9857284558316683,0.35383810996643167
local128,random128_seed1,128,1,False,20,6,1578,2.8107326877968895,0.5240015616740641,2.237137895567081,0.4170669647977888
local128,random128_seed1,128,1,False,20,7,547,3.3636993464269196,0.5747109573677482,2.6772589616425537,0.4574279394504751
local128,random128_seed1,128,1,False,20,8,135,3.9880678459398413,0.39745870651021065,3.1742106771589635,0.31634809603826697
local128,random128_seed1,128,1,False,20,9,31,4.378974947872885,0.3286004022697809,3.485344174548279,0.2615419159594716
local128,random128_seed1,128,1,False,20,10,3,4.760253847745559,0.22097148813845952,3.7888143264373446,0.17587716259915
local128,random128_seed2,128,2,False,0,1,178,16.044172687279847,0.9707038437552523,1.0,0.06050195685844534
local128,random128_seed2,128,2,False,0,2,350,16.056293682070358,1.0722959521397344,1.0007554764603177,0.06683398222146243
local128,random128_seed2,128,2,False,0,3,694,16.0932894850833,1.1290512540507658,1.0030613481144088,0.07037142245083794
local128,random128_seed2,128,2,False,0,4,1248,15.995327151951882,1.0252723890437814,0.996955559112955,0.06390310108396169
local128,random128_seed2,128,2,False,0,5,1759,16.048752357197486,1.033663668023643,1.000285441325452,0.06442611209508815
local128,random128_seed2,128,2,False,0,6,1764,15.980027833591764,1.0161610812523476,0.9960019843379685,0.063335212170708
local128,random128_seed2,128,2,False,0,7,1217,15.919506293381453,0.9696658697594142,0.9922298022884513,0.060437262092559334
local128,random128_seed2,128,2,False,0,8,594,15.8383456543385,0.9767444050141565,0.9871712280244571,0.060878452510582846
local128,random128_seed2,128,2,False,0,9,239,15.835681311521396,0.9478153776003369,0.9870051650638398,0.05907536624507816
local128,random128_seed2,128,2,False,0,10,75,15.775319147191695,0.8707393371908633,0.9832429165823362,0.05427137654041853
local128,random128_seed2,128,2,False,0,11,10,16.198349551594838,0.8902697001104614,1.0096095241132144,0.05548866354550557
local128,random128_seed2,128,2,False,20,1,178,1.3579384384130702,0.16274435674176213,1.0,0.1198466382113392
local128,random128_seed2,128,2,False,20,2,350,2.0360387893461893,0.25972885438739785,1.4993601563599368,0.19126703173004309
local128,random128_seed2,128,2,False,20,3,694,2.4300155100814322,0.33924463380340913,1.789488714172658,0.2498232793232226
local128,random128_seed2,128,2,False,20,4,1248,2.666322684558669,0.38575443434531437,1.9635077770348839,0.284073580534416
local128,random128_seed2,128,2,False,20,5,1759,2.8754863374788977,0.40769132420963594,2.1175380681021756,0.30022813455820346
local128,random128_seed2,128,2,False,20,6,1764,3.0990666094738617,0.4096092689241616,2.2821849075098934,0.3016405290086964
local128,random128_seed2,128,2,False,20,7,1217,3.3582959463616517,0.40798472119249785,2.4730840893540527,0.3004441951501732
local128,random128_seed2,128,2,False,20,8,594,3.6739926342604843,0.39810823334328554,2.7055664162169446,0.29317104669967764
local128,random128_seed2,128,2,False,20,9,239,3.9457685951824697,0.32626808645630184,2.9057050625900387,0.2402672147918495
local128,random128_seed2,128,2,False,20,10,75,4.108514321795921,0.31534924822881466,3.025552709589148,0.23222646867360333
local128,random128_seed2,128,2,False,20,11,10,4.272330144613593,0.18962110855283623,3.146188386571024,0.13963895798872403
local128,random256_seed0,256,0,False,0,1,369,15.9781316100224,1.079665920218671,1.0,0.06757147497404782
local128,random256_seed0,256,0,False,0,2,767,15.937178992155797,1.0367586806740299,0.9974369582836009,0.06488610220382184
local128,random256_seed0,256,0,False,0,3,1592,16.000976395161622,1.0450146128619069,1.0014297532212648,0.06540280418058478
local128,random256_seed0,256,0,False,0,4,3057,16.000859157006165,1.0560578070938533,1.0014224158079603,0.06609394845836877
local128,random256_seed0,256,0,False,0,5,5250,15.99834948909916,1.0463453146186237,1.0012653468859951,0.06548608686902391
local128,random256_seed0,256,0,False,0,6,7311,15.989867483584996,1.0529538494116515,1.000734495987956,0.06589968558972055
local128,random256_seed0,256,0,False,0,7,7292,15.957065000508969,1.0244710144000804,0.9986815348610462,0.06411707197088509
local128,random256_seed0,256,0,False,0,8,4654,15.921363269371207,0.9987588623380879,0.9964471227276921,0.06250786304148409
local128,random256_seed0,256,0,False,0,9,1837,15.868052567167917,1.0212760545476056,0.993110643625852,0.06391711368224072
local128,random256_seed0,256,0,False,0,10,435,15.8509362927773,0.995110553334815,0.9920394123449756,0.062279531651286725
local128,random256_seed0,256,0,False,0,11,71,15.813363367540102,0.9791606598331288,0.9896878905178784,0.06128129894855436
local128,random256_seed0,256,0,False,0,12,5,15.75612714622973,0.6582000038986866,0.986105730681714,0.04119380287779241
local128,random256_seed0,256,0,False,20,1,369,1.3578327606621943,0.13612236817534829,1.0,0.10024973039313287
local128,random256_seed0,256,0,False,20,2,767,2.0017213556269975,0.2450947142826592,1.4742031667072082,0.18050434588360517
local128,random256_seed0,256,0,False,20,3,1592,2.370544078511631,0.3307607099623379,1.7458291972242246,0.2435945865682538
local128,random256_seed0,256,0,False,20,4,3057,2.593907914198232,0.38114775683639396,1.910329452452762,0.2807030201941173
local128,random256_seed0,256,0,False,20,5,5250,2.750807149545978,0.40701635777100775,2.0258806748810887,0.29975440979381884
local128,random256_seed0,256,0,False,20,6,7311,2.902590383054855,0.4195486809951374,2.1376641270897796,0.3089840613291212
local128,random256_seed0,256,0,False,20,7,7292,3.0892467679426,0.43194441703321435,2.27513052965081,0.31811312081066717
local128,random256_seed0,256,0,False,20,8,4654,3.321377892039883,0.4493714773329779,2.446087609802622,0.3309475882094834
local128,random256_seed0,256,0,False,20,9,1837,3.6214238118232394,0.48499480624103464,2.6670617448183576,0.3571830200977844
local128,random256_seed0,256,0,False,20,10,435,4.018951273310802,0.4893061387267578,2.9598278887827254,0.36035817731200614
local128,random256_seed0,256,0,False,20,11,71,4.452036450321268,0.37124766001184284,3.2787811424951023,0.27341191843890333
local128,random256_seed0,256,0,False,20,12,5,4.898413574417178,0.162294296132635,3.6075234861974437,0.11952451055422064
local128,random256_seed1,256,1,False,0,1,398,16.104640233775967,1.0500413164773943,1.0,0.06520116570348226
local128,random256_seed1,256,1,False,0,2,919,16.099587227938564,1.0226559483592732,0.9996862391357985,0.06350070125841592
local128,random256_seed1,256,1,False,0,3,2095,16.0810765843518,1.0057149068019489,0.9985368409922781,0.06244876583412782
local128,random256_seed1,256,1,False,0,4,4282,16.090216019490587,0.9832232508094777,0.9991043442091225,0.0610521710846655
local128,random256_seed1,256,1,False,0,5,7253,16.06300095836347,1.0052894035996747,0.9974144547901687,0.06242234467872804
local128,random256_seed1,256,1,False,0,6,8748,16.050808316730556,0.9914379619459076,0.9966573660594721,0.06156225457719837
local128,random256_seed1,256,1,False,0,7,6158,16.018466241486816,1.0128735122401555,0.994649120313261,0.06289327159981348
local128,random256_seed1,256,1,False,0,8,2276,15.952023908369961,1.0507349385681763,0.9905234563957581,0.06524423540766153
local128,random256_seed1,256,1,False,0,9,466,15.761602494993774,1.080546999566262,0.9786994472523052,0.06709538268976978
local128,random256_seed1,256,1,False,0,10,45,15.59908206402193,0.8341557337494726,0.9686079190584004,0.05179598684856139
local128,random256_seed1,256,1,False,20,1,398,1.265394540010988,0.11926274495618673,1.0,0.09424945436792474
local128,random256_seed1,256,1,False,20,2,919,1.8195210642393778,0.20426798225312837,1.4379081043162854,0.16142631866528728
local128,random256_seed1,256,1,False,20,3,2095,2.113377129525863,0.2670247791047311,1.6701329606713111,0.2110209667116253
local128,random256_seed1,256,1,False,20,4,4282,2.281289735752285,0.305686000189169,1.8028288123737877,0.24157366775623562
local128,random256_seed1,256,1,False,20,5,7253,2.4060442111859666,0.32412365992900016,1.9014182020771748,0.25614434840708705
local128,random256_seed1,256,1,False,20,6,8748,2.5396714013139206,0.3353199166108512,2.007019408580558,0.26499238459487856
local128,random256_seed1,256,1,False,20,7,6158,2.719424885295167,0.35007479877070247,2.1490727194630956,0.2766526863373874
local128,random256_seed1,256,1,False,20,8,2276,2.9827019623167814,0.3642414376677552,2.357131999550813,0.28784811863072546
local128,random256_seed1,256,1,False,20,9,466,3.2867072396483894,0.35611137369536466,2.597377446894823,0.28142319445464997
local128,random256_seed1,256,1,False,20,10,45,3.5294085420476384,0.30452878423518126,2.789176363932304,0.2406591577616076
local128,random256_seed2,256,2,False,0,1,381,16.040492896771806,0.974548525712082,1.0,0.0607555224134174
local128,random256_seed2,256,2,False,0,2,826,16.03190406022614,1.0459424644479873,0.9994645528288352,0.06520637932881017
local128,random256_seed2,256,2,False,0,3,1765,16.003327308150606,1.0169081595176088,0.9976830145519606,0.06339631618940242
local128,random256_seed2,256,2,False,0,4,3488,16.005134337340134,1.0349231509473311,0.9977956687703289,0.06451941081907853
local128,random256_seed2,256,2,False,0,5,5962,15.980356220319463,1.0131312408504296,0.9962509458506449,0.06316085468011554
local128,random256_seed2,256,2,False,0,6,7914,15.972953072867567,1.003789294231379,0.9957894171744666,0.06257845695211738
local128,random256_seed2,256,2,False,0,7,6860,15.953639383041951,0.9959829033638394,0.9945853587985857,0.0620917891846256
local128,random256_seed2,256,2,False,0,8,3527,15.90635435701367,0.9833205580470674,0.991637505117743,0.06130239041750166
local128,random256_seed2,256,2,False,0,9,1219,15.857866055062079,0.9941468813373582,0.9886146365398484,0.06197732748832382
local128,random256_seed2,256,2,False,0,10,435,15.838370224149674,0.9280970183554788,0.9873992230835494,0.057859632140248064
local128,random256_seed2,256,2,False,0,11,196,15.882692892080188,0.9695539297526357,0.9901623967725222,0.0604441481937105
local128,random256_seed2,256,2,False,0,12,56,15.897297517248607,0.9194772625830544,0.9910728815850779,0.05732225739572515
local128,random256_seed2,256,2,False,0,13,11,15.611701592209469,0.7769357995741927,0.9732681964748956,0.048435905590566555
local128,random256_seed2,256,2,False,20,1,381,1.3125585262968829,0.13942021757433026,1.0,0.10622019116181895
local128,random256_seed2,256,2,False,20,2,826,1.910457599321798,0.24926820702479593,1.4555218384903308,0.18991016555128823
local128,random256_seed2,256,2,False,20,3,1765,2.253204629711472,0.3202461239309479,1.7166507889506695,0.24398616710407367
local128,random256_seed2,256,2,False,20,4,3488,2.45565645287789,0.36480385958575723,1.8708929191950212,0.27793340432215025
local128,random256_seed2,256,2,False,20,5,5962,2.6041674591104416,0.39072151818406,1.9840391166842448,0.29767931132671194
local128,random256_seed2,256,2,False,20,6,7914,2.7573513590469294,0.41468765147205283,2.1007454553864626,0.3159384082034115
local128,random256_seed2,256,2,False,20,7,6860,2.9617123995426513,0.45186618713696114,2.2564421625438076,0.3442636485032098
local128,random256_seed2,256,2,False,20,8,3527,3.286408826262115,0.5135061132817098,2.503818885344526,0.391225307667204
local128,random256_seed2,256,2,False,20,9,1219,3.7847885008181086,0.5627036677983174,2.883519801205452,0.4287074873421998
local128,random256_seed2,256,2,False,20,10,435,4.327962374344369,0.4528728837113031,3.2973481087771646,0.34503062121655775
local128,random256_seed2,256,2,False,20,11,196,4.569665696734253,0.34233924258229403,3.4814948097031806,0.2608182688417976
local128,random256_seed2,256,2,False,20,12,56,4.741094328564576,0.32957312495927676,3.6121012766879126,0.2510921367362569
local128,random256_seed2,256,2,False,20,13,11,5.143093046200966,0.1823001551715228,3.918372356858751,0.13888916305000557
local128,random512_seed0,512,0,False,0,1,767,16.036122761281632,1.0103347995567127,1.0,0.0630036832840986
local128,random512_seed0,512,0,False,0,2,1709,16.021113777582425,0.9947229931176921,0.999064051583875,0.06203014331615108
local128,random512_seed0,512,0,False,0,3,3863,16.043244919212604,1.0143155059448299,1.0004441321656734,0.06325191700289554
local128,random512_seed0,512,0,False,0,4,8304,16.057845279877597,1.0047301787182203,1.0013545991708428,0.06265418353768705
local128,random512_seed0,512,0,False,0,5,16348,16.047646578374614,1.0142040989165768,1.0007186161682926,0.06324496974825604
local128,random512_seed0,512,0,False,0,6,27065,16.043492973177806,1.0132986224777787,1.0004596006158026,0.06318850494985823
local128,random512_seed0,512,0,False,0,7,33193,16.05494230445228,1.0119108898350344,1.00117357190705,0.06310196703396656
local128,random512_seed0,512,0,False,0,8,25781,16.054229561024375,1.0150480902902592,1.0011291257875914,0.06329760038636266
local128,random512_seed0,512,0,False,0,9,11031,16.049441584788646,1.0207679775145346,1.0008305513561653,0.06365428805391318
local128,random512_seed0,512,0,False,0,10,2456,16.051785731078283,1.0184202589768918,1.00097673047468,0.06350788617282312
local128,random512_seed0,512,0,False,0,11,288,16.106511174147418,1.0291452922830646,1.0043893660527303,0.06417669081256233
local128,random512_seed0,512,0,False,0,12,11,16.223578583166784,0.8500698648997899,1.0116895975838844,0.0530096880370758
local128,random512_seed0,512,0,False,20,1,767,1.314561946479235,0.12685069174030963,1.0,0.09649654934866425
local128,random512_seed0,512,0,False,20,2,1709,1.908497290765115,0.22918704975556942,1.451812366755789,0.17434480769004193
local128,random512_seed0,512,0,False,20,3,3863,2.230831922002384,0.31289257665912606,1.6970154415143208,0.23802041242494504
local128,random512_seed0,512,0,False,20,4,8304,2.410161251639988,0.36492982848724725,1.83343299879863,0.2776056537043625
local128,random512_seed0,512,0,False,20,5,16348,2.524641274455656,0.3934679060313265,1.9205190605260953,0.299314845591829
local128,random512_seed0,512,0,False,20,6,27065,2.6315875826868864,0.41439507998704783,2.001874152629334,0.31523434943245837
local128,random512_seed0,512,0,False,20,7,33193,2.770568823769693,0.43347550756425346,2.1075985283082717,0.3297490154231394
local128,random512_seed0,512,0,False,20,8,25781,2.9773275423703365,0.4527098938957807,2.26488188734236,0.3443807993288293
local128,random512_seed0,512,0,False,20,9,11031,3.269387754540842,0.4621021926680708,2.4870549184062245,0.35152561193917853
local128,random512_seed0,512,0,False,20,10,2456,3.6295622231662557,0.45991738365821727,2.761043123823293,0.3498636065725201
local128,random512_seed0,512,0,False,20,11,288,4.027296965637309,0.43539580165709163,3.0636037932054387,0.3312098017314463
local128,random512_seed0,512,0,False,20,12,11,4.454219065058655,0.33919321062303454,3.3883675676055436,0.2580275593185159
local128,random512_seed1,512,1,False,0,1,758,16.02710914762955,1.0599129521526518,1.0,0.06613250976140109
local128,random512_seed1,512,1,False,0,2,1663,16.006942234720587,0.9969530436652715,0.998741699908374,0.06220417135006056
local128,random512_seed1,512,1,False,0,3,3651,16.01279137745138,1.0189436126439126,0.999106652981128,0.0635762571564328
local128,random512_seed1,512,1,False,0,4,7625,16.011049445160673,1.015344227760869,0.9989979663630574,0.06335167611378258
local128,random512_seed1,512,1,False,0,5,14715,16.00624958262384,1.0081192866814932,0.9986984823767302,0.0629008810881279
local128,random512_seed1,512,1,False,0,6,24619,16.00597100176924,1.0107854074682472,0.9986811005237688,0.06306723178569885
local128,random512_seed1,512,1,False,0,7,31380,16.009407144062276,1.0107825900099083,0.9988954961618958,0.06306705599240307
local128,random512_seed1,512,1,False,0,8,26684,16.015917256616248,1.0034395396502322,0.9993016899735186,0.06260889162276927
local128,random512_seed1,512,1,False,0,9,13598,16.029513233067917,0.9910361775595936,1.0001500011896234,0.06183499272581983
local128,random512_seed1,512,1,False,0,10,4537,16.03196297596852,0.9783934261101662,1.0003028511439125,0.061046157301229406
local128,random512_seed1,512,1,False,0,11,1268,16.012826755000756,0.956805782415582,0.9991088603379914,0.05969921172946502
local128,random512_seed1,512,1,False,0,12,275,16.095699024928212,0.8899750177706756,1.0042796162843133,0.05552935401967392
local128,random512_seed1,512,1,False,0,13,32,16.117826051478012,0.8360246775512025,1.0056602162631356,0.05216316116963942
local128,random512_seed1,512,1,False,0,14,9,16.086394943988882,0.7414473800563661,1.0036990948157423,0.046262078408945514
local128,random512_seed1,512,1,False,0,15,2,15.56591119668785,0.8998295492985724,0.9712238840645875,0.05614422045860089
local128,random512_seed1,512,1,False,20,1,758,1.3234181464569157,0.13050853090927345,1.0,0.09861473583286867
local128,random512_seed1,512,1,False,20,2,1663,1.927413661766063,0.2259474636011119,1.4563905345609607,0.1707302141851564
local128,random512_seed1,512,1,False,20,3,3651,2.263962714348231,0.2974369306495964,1.7106934194678847,0.22474901938280137
local128,random512_seed1,512,1,False,20,4,7625,2.4515862197385543,0.3443266564840966,1.852465319673903,0.26017979079849823
local128,random512_seed1,512,1,False,20,5,14715,2.5713659825968382,0.3735771334064903,1.942973193681042,0.28228200920974167
local128,random512_seed1,512,1,False,20,6,24619,2.675181013202003,0.39586257975038003,2.0214178114181496,0.29912131763508915
local128,random512_seed1,512,1,False,20,7,31380,2.802619194697468,0.41913858751406957,2.11771253265697,0.31670911316744194
local128,random512_seed1,512,1,False,20,8,26684,2.9876631014302033,0.4541315362022234,2.2575352389030185,0.34315045280135714
local128,random512_seed1,512,1,False,20,9,13598,3.2723845776333182,0.5020158311316352,2.4726762183171047,0.37933273959983327
local128,random512_seed1,512,1,False,20,10,4537,3.699682565372191,0.5190865814879394,2.7955507299617004,0.3922317242495499
local128,random512_seed1,512,1,False,20,11,1268,4.1462681720163514,0.4298799648003138,3.1329993344256555,0.3248255027718926
local128,random512_seed1,512,1,False,20,12,275,4.432530284131677,0.38576701844816996,3.3493044477276857,0.29149291890923057
local128,random512_seed1,512,1,False,20,13,32,4.768233182650448,0.39542565101120297,3.602967962481146,0.29879116594391975
local128,random512_seed1,512,1,False,20,14,9,5.081029684662821,0.27997313125709206,3.8393229670198084,0.21155303938263376
local128,random512_seed1,512,1,False,20,15,2,5.084748906170801,0.19758544350350782,3.8421332817475737,0.14929933070094886
local128,random512_seed2,512,2,False,0,1,753,15.982265989225299,0.9390934154055102,1.0,0.058758464915964675
local128,random512_seed2,512,2,False,0,2,1631,16.0180616918353,1.0092200977514618,1.0022397138574801,0.0631462458722589
local128,random512_seed2,512,2,False,0,3,3537,16.009261419439998,0.9638358202432523,1.0016890865308397,0.0603065811126556
local128,random512_seed2,512,2,False,0,4,7369,15.996253857381289,0.9925880885246483,1.0008752118232433,0.06210559185999141
local128,random512_seed2,512,2,False,0,5,14245,16.00788129635522,0.9806046843708917,1.0016027331260278,0.0613557980471594
local128,random512_seed2,512,2,False,0,6,23887,16.001608349414855,0.9894562409260337,1.0012102389112154,0.06190963419036396
local128,random512_seed2,512,2,False,0,7,31244,15.994932937419263,0.9868475113165074,1.0007925627193606,0.061746407673467986
local128,random512_seed2,512,2,False,0,8,27283,15.981377051749185,0.9928050575987277,0.9999443797596215,0.062119167474001695
local128,random512_seed2,512,2,False,0,9,14702,15.99412090365931,1.000535401086156,1.0007417542945414,0.06260285004396016
local128,random512_seed2,512,2,False,0,10,4949,16.01993684399717,1.009861429741239,1.0023570409100477,0.06318637359821525
local128,random512_seed2,512,2,False,0,11,1060,16.077189381517243,1.0165116254333293,1.0059392949883288,0.06360247202234194
local128,random512_seed2,512,2,False,0,12,141,16.17219956744356,1.010953929304511,1.0118840205979744,0.06325473058614227
local128,random512_seed2,512,2,False,0,13,15,15.977511539413412,0.9081205815276968,0.9997025171640184,0.056820514821860735
local128,random512_seed2,512,2,False,20,1,753,1.334247913014407,0.13623213904218448,1.0,0.10210406755248451
local128,random512_seed2,512,2,False,20,2,1631,1.9485871005719189,0.24859205727845105,1.4604385598547145,0.18631624217183002
local128,random512_seed2,512,2,False,20,3,3537,2.292127142404944,0.3345734634938364,1.7179169778324355,0.2507580939271994
local128,random512_seed2,512,2,False,20,4,7369,2.487498180119772,0.3863689286123523,1.8643448161742882,0.2895780647986521
local128,random512_seed2,512,2,False,20,5,14245,2.611213392208165,0.4180777300060731,1.957067623443957,0.313343364398846
local128,random512_seed2,512,2,False,20,6,23887,2.7175513455614992,0.43954212190020653,2.036766420283811,0.3294306235092162
local128,random512_seed2,512,2,False,20,7,31244,2.8496869822949673,0.45663684160894624,2.1358002171101744,0.34224287492216265
local128,random512_seed2,512,2,False,20,8,27283,3.0484155586768917,0.48500415552326614,2.284744483346983,0.36350377676628165
local128,random512_seed2,512,2,False,20,9,14702,3.336221012032384,0.5265324237542,2.5004506130311333,0.3946286283218751
local128,random512_seed2,512,2,False,20,10,4949,3.7213653348428757,0.5584348348587723,2.789110853046313,0.4185390356707588
local128,random512_seed2,512,2,False,20,11,1060,4.180977161336418,0.5372712476863207,3.133583437196857,0.40267722545841406
local128,random512_seed2,512,2,False,20,12,141,4.645112644474363,0.38992132522231604,3.4814464382259116,0.2922405359745957
local128,random512_seed2,512,2,False,20,13,15,5.03046358775842,0.3225056647340196,3.770261537373004,0.24171344889376434
local1000,official32,32,0,True,0,1,48,44.64940660559412,0.9452428596395204,1.0,0.021170334199269985
local1000,official32,32,0,True,0,2,87,44.563580079119085,1.030313580520591,0.998077767813732,0.02307563882364123
local1000,official32,32,0,True,0,3,102,44.54954577971774,0.989526222508576,0.9977634456207113,0.022162136022309382
local1000,official32,32,0,True,0,4,103,44.643489327668675,1.0960057481340322,0.999867472417322,0.024546927528410055
local1000,official32,32,0,True,0,5,83,44.62806622699476,0.9539926493268518,0.9995220456390861,0.02136630073841398
local1000,official32,32,0,True,0,6,52,44.87355608431296,1.117771074501226,1.0050202118182407,0.02503439932304006
local1000,official32,32,0,True,0,7,20,45.10380354832092,1.096348853919998,1.0101769984703417,0.024554611970646803
local1000,official32,32,0,True,0,8,1,45.47683802975362,0.0,1.0185317451465488,0.0
local1000,official32,32,0,True,20,1,48,3.523499409506453,0.4863954360368204,1.0,0.13804328580970338
local1000,official32,32,0,True,20,2,87,5.364862252244358,0.9368015456157991,1.5225949060101676,0.26587248548652936
local1000,official32,32,0,True,20,3,102,7.255016159409307,1.0644610927201708,2.059037143538372,0.30210338331496217
local1000,official32,32,0,True,20,4,103,8.97119170470878,1.213966205221749,2.546102797833419,0.3445342439809839
local1000,official32,32,0,True,20,5,83,10.583721384841956,0.9699705872554062,3.0037528476056847,0.2752861500809143
local1000,official32,32,0,True,20,6,52,11.914987076257507,0.5420374990754792,3.3815777133694693,0.15383499075182305
local1000,official32,32,0,True,20,7,20,12.810943057100179,0.4954856827876746,3.635857869746215,0.14062317747261344
local1000,official32,32,0,True,20,8,1,13.54889455216678,0.0,3.845294968862962,0.0
local1000,random32_seed0,32,0,False,0,1,42,44.91674124741716,0.8830547573624067,1.0,0.019659813531400942
local1000,random32_seed0,32,0,False,0,2,73,44.6627353920665,1.0140901410877003,0.9943449625173941,0.022577108510649434
local1000,random32_seed0,32,0,False,0,3,116,44.614256414096246,0.9587894593008723,0.9932656549669372,0.021345926544838235
local1000,random32_seed0,32,0,False,0,4,127,44.54083528448258,1.0040371026301775,0.9916310499716808,0.02235329355483714
local1000,random32_seed0,32,0,False,0,5,87,44.635335490463575,1.0848011667985653,0.9937349471680614,0.02415137734109205
local1000,random32_seed0,32,0,False,0,6,37,44.63761149842997,1.3102356818868979,0.9937856188753845,0.029170319250670044
local1000,random32_seed0,32,0,False,0,7,13,45.19502142176031,0.9785997728518999,1.0061954666927035,0.02178697175428265
local1000,random32_seed0,32,0,False,0,8,1,46.41964368202075,0.0,1.0334597389050348,0.0
local1000,random32_seed0,32,0,False,20,1,42,3.879832345741938,0.5231143781734472,1.0,0.1348291192910843
local1000,random32_seed0,32,0,False,20,2,73,6.030983283371377,0.7745708522487801,1.554444302210712,0.1996402893797359
local1000,random32_seed0,32,0,False,20,3,116,7.4753211294455975,1.0862575183721666,1.9267124100477326,0.27997537562784613
local1000,random32_seed0,32,0,False,20,4,127,8.796982736911149,1.2296677572748258,2.2673615643639122,0.31693837457290364
local1000,random32_seed0,32,0,False,20,5,87,10.22570127269616,1.0743035614315675,2.635603902812637,0.2768943257588438
local1000,random32_seed0,32,0,False,20,6,37,11.612360204260161,0.9067136831184298,2.993005668661061,0.2336991916966555
local1000,random32_seed0,32,0,False,20,7,13,12.884108595520187,0.605998357423644,3.3207900361107914,0.15619189269575495
local1000,random32_seed0,32,0,False,20,8,1,13.386457529854127,0.0,3.450267005620894,0.0
local1000,random32_seed1,32,1,False,0,1,56,45.16959261517867,1.2267947486859467,1.0,0.027159747911334887
local1000,random32_seed1,32,1,False,0,2,131,44.88094802480373,1.1216808891703531,0.9936097588297056,0.024832654540998148
local1000,random32_seed1,32,1,False,0,3,192,44.93975061857996,1.1123253412616843,0.9949115769416641,0.024625534056463935
local1000,random32_seed1,32,1,False,0,4,106,44.89371645341615,1.2431180597127707,0.9938924363539683,0.02752112622098426
local1000,random32_seed1,32,1,False,0,5,11,45.22930449743718,1.1851493863146167,1.0013219486561948,0.02623777009483947
local1000,random32_seed1,32,1,False,20,1,56,2.9993650016702964,0.2984656965925338,1.0,0.09950962834677447
local1000,random32_seed1,32,1,False,20,2,131,4.087653165821754,0.5377585297009794,1.3628395222140046,0.1792907930183591
local1000,random32_seed1,32,1,False,20,3,192,4.817098627648711,0.6407739281434318,1.6060394866800638,0.21363652899416893
local1000,random32_seed1,32,1,False,20,4,106,5.568348115178254,0.6582774530631245,1.8565089984304457,0.21947227252986573
local1000,random32_seed1,32,1,False,20,5,11,6.499084738783538,0.6489339629392945,2.166820222001759,0.21635711644895303
local1000,random32_seed2,32,2,False,0,1,54,44.54702723633985,0.8929307850756029,1.0,0.0200446772876279
local1000,random32_seed2,32,2,False,0,2,123,44.727000441860326,0.9027783570939448,1.0040400721818237,0.020265737426301052
local1000,random32_seed2,32,2,False,0,3,167,44.70240184495922,0.8754060628100155,1.0034878782773773,0.019651279044180327
local1000,random32_seed2,32,2,False,0,4,113,44.76472922867925,0.9572515242210463,1.0048870150455698,0.021488561271270537
local1000,random32_seed2,32,2,False,0,5,34,44.59107123040582,0.7056499201736193,1.0009887078172983,0.015840561401097842
local1000,random32_seed2,32,2,False,0,6,5,44.04889370507582,0.4604778631694213,0.9888178053134448,0.010336893205609467
local1000,random32_seed2,32,2,False,20,1,54,3.0907044865349778,0.35438968851884173,1.0,0.11466307764549559
local1000,random32_seed2,32,2,False,20,2,123,4.291897347114883,0.6077611970961947,1.3886469462910624,0.19664163938803556
local1000,random32_seed2,32,2,False,20,3,167,5.255418708868255,0.7606330727670785,1.7003950820158036,0.24610346155087523
local1000,random32_seed2,32,2,False,20,4,113,6.293529541511512,0.8232377619821163,2.0362767029102984,0.26635926066974364
local1000,random32_seed2,32,2,False,20,5,34,7.595533187597783,0.5735658853531713,2.457541062462823,0.18557771791252753
local1000,random32_seed2,32,2,False,20,6,5,8.877014013291213,0.16799395360954258,2.8721652464559395,0.054354583021905926
local1000,random64_seed0,64,0,False,0,1,95,45.078078778046724,0.9575479907290589,1.0,0.021241987606521292
local1000,random64_seed0,64,0,False,0,2,191,45.07555311831349,0.9858904339453693,0.9999439714424019,0.021870728759307807
local1000,random64_seed0,64,0,False,0,3,345,44.9689661088953,0.9338496074757392,0.9975794738349727,0.0207162690334205
local1000,random64_seed0,64,0,False,0,4,475,44.9283073863672,0.9690190297507528,0.996677511647802,0.02149645805718478
local1000,random64_seed0,64,0,False,0,5,493,44.964128803536916,1.041411379704221,0.9974721643513055,0.023102390517392553
local1000,random64_seed0,64,0,False,0,6,294,44.934444402806264,1.0161485262975918,0.9968136535732217,0.022541966158337295
local1000,random64_seed0,64,0,False,0,7,107,44.768054688441346,1.00726987047516,0.9931225088111705,0.022345004440732865
local1000,random64_seed0,64,0,False,0,8,16,44.8791634406857,1.0272981996591157,0.9955873155477537,0.022789307519454793
local1000,random64_seed0,64,0,False,20,1,95,3.6283489710127226,0.4106250134280012,1.0,0.11317131199576705
local1000,random64_seed0,64,0,False,20,2,191,5.3540236947172515,0.7319394399999286,1.4756088065098294,0.20172796107746885
local1000,random64_seed0,64,0,False,20,3,345,6.503884639526723,0.8628998990123076,1.7925190469513739,0.2378216389619933
local1000,random64_seed0,64,0,False,20,4,475,7.4759548917199785,0.8241187817556833,2.0604288483401683,0.2271332742080926
local1000,random64_seed0,64,0,False,20,5,493,8.264303931133124,0.8350113026761046,2.2777037151491086,0.23013533410019305
