node,tsne_x,tsne_y,display_x,display_y,role,original_x,original_y
182,25.040903,3.8967342,0.16265000379732972,0.2505498338098262,node,-0.31130556578017915,0.34477677450474364
183,24.184877,5.680887,0.13980318495962146,0.2575830124574043,node,0.052121909096303015,-0.07661756618503522
184,22.501389,6.7381034,0.11662149914458173,0.2513152451370922,node,-0.36804012746109394,-0.1126327837699802
185,21.527246,10.541425,0.07489271589280483,0.27385496126813225,node,-0.346538622297347,0.06404513398067638
186,21.042192,15.00295,0.031334367979928654,0.3061301229005157,node,0.13277089087600874,-0.16435226829471158
187,1.8613595,4.6030183,-0.033656746027067655,0.050697125475729195,node,-0.024131086622249966,-0.36182438810270356
188,0.3922189,4.926331,-0.0485700548885218,0.040313992942581894,node,-0.0784693570010625,-0.4872397283927598
189,-1.3454006,6.084794,-0.07309377546673879,0.03439607845988738,node,-0.0751859090065795,-0.29310250558920614
190,-2.661228,8.944095,-0.1092487914881417,0.04616475828253317,node,0.1264022401950872,0.19217216336657283
191,-1.6192603,12.055862,-0.1283129192102454,0.08092110936177985,node,0.4781137978912134,0.2079163561362815
192,19.525507,-4.6037574,0.19284554290379266,0.13192609959109078,node,0.42655847021523774,0.14988949325465245
193,18.57231,-3.043746,0.17119057507662733,0.13625953921003994,node,-0.3132164815525798,-0.3192622026974502
194,3.9065404,-12.238221,0.13252233779419462,-0.06923380842916711,node,0.10707430278805444,0.09637207753557099
195,3.3163188,-14.467994,0.14746532198307424,-0.09275121673088756,node,-0.008181805350879324,-0.06423281790354698
196,2.4341557,-15.971018,0.15356724773287594,-0.11290030814824804,node,-0.4078469865014568,0.052881862829975555
197,0.88226044,-17.634964,0.15560594057764346,-0.14031044298897757,node,0.3532386351330879,0.1977847531752099
198,1.0618364,-19.205153,0.17100854968930027,-0.15159070159302448,node,-0.2330934020531676,0.04488891293736301
199,3.317899,11.556963,-0.0834088064098265,0.12063208777834881,node,0.2473412546873464,-0.26306637390658955
200,3.7548728,13.849562,-0.10016559299087475,0.14330500771021318,node,0.24731724803978627,0.4000492676984673
201,2.5524821,16.034325,-0.1294062482088028,0.15054977801620686,node,0.16722462698594534,-0.2526299909384784
202,-15.086848,-0.19102606,-0.13007743023407586,-0.13896790107979923,node,0.11257665902748183,-0.09199829641651924
203,-12.740944,-0.06288684,-0.11198102197968146,-0.11710504085988636,node,-0.10445862061197825,-0.27279866830331917
204,-10.95852,2.481583,-0.11994148633145822,-0.08043061183195765,node,-0.3569151851223124,-0.055943973043109066
205,-8.629691,2.6744854,-0.10255963675101432,-0.058188272218258404,node,0.33992757104936083,0.10176385325753937
206,-18.802872,-14.628668,-0.03245651919145669,-0.290304595943114,node,-0.25251006031332435,0.011154628432495395
207,-18.375078,-12.711019,-0.04596211147508351,-0.2707871975565474,node,0.060903039088372274,-0.40139571229293536
208,10.624479,-34.8611,0.388304977504809,-0.19511075369431458,node,0.24243592542607667,0.21342491410716374
209,11.965219,-34.01644,0.39180361833033994,-0.17629099412642169,node,0.21806363710420812,-0.315132405049984
210,13.869047,-32.281364,0.3920192461375387,-0.14517541661143893,node,-0.21930472840595708,-0.45219788130491106
211,16.17482,-32.495354,0.41282191073901864,-0.1264735826399541,node,-0.2813926427329697,-0.03171341865014904
212,18.98009,-31.453516,0.4265783843001963,-0.09304425443222486,node,-0.3113019311610959,0.20044413876439143
213,-3.6824963,-14.978361,0.09461240308703225,-0.1590273203763459,node,-0.3131328592087565,-0.21135255721583435
214,-4.8399534,-16.290028,0.09675961140231384,-0.1800498834538808,node,0.3363164649069545,0.37422542490664706
215,-3.7165327,-18.896425,0.1290934605295045,-0.1914520874467782,node,0.22976138967968734,0.11025193047167882
216,-8.209493,-25.305765,0.14911939757399506,-0.2838604141421499,node,0.1911506752146333,0.11320257915755719
217,-7.652063,-28.341906,0.18062546772012408,-0.3038072548672076,node,-0.3181322071036788,0.05307452890208057
218,-4.972309,-28.890182,0.20745998312120845,-0.2845282611713246,node,0.03295553263599839,0.15405535534472414
219,-3.136731,-29.131454,0.22464973859526946,-0.2702215581803434,node,-0.3572165035993483,0.2748118135579043
220,-0.87131137,-29.28625,0.24459640120189155,-0.2513924138484999,node,-0.4426463083557364,-0.11037680549427457
221,0.76905876,-29.060843,0.25604545507019794,-0.2349914203663465,node,-0.16863719198815502,0.15189657631858763
222,15.363048,-19.246635,0.28862707534037246,-0.025053940605252168,node,-0.30753873632080003,0.056796761179448055
223,17.11823,-22.360662,0.33064409093812375,-0.03501316422194639,node,0.011003102672386331,-0.45746330279956826
224,16.120186,-24.833235,0.3443975305464768,-0.06413931842905744,node,-0.3788259230580433,0.0222218687415156
225,15.268883,-26.831224,0.35514367990158463,-0.08807267293310878,node,0.13273318430974979,-0.04225162965665979
226,13.995298,-29.900383,0.37193084650208896,-0.12453453367044132,node,0.4477336245321254,-0.09035774867376489
227,32.57481,-20.70617,0.4426887773733551,0.11567844342057113,node,0.08695847041088123,-0.2920585492221022
228,30.836378,-19.54513,0.41813553887681476,0.10977444347269194,node,0.022931725766891283,-0.014035904156685527
229,29.711708,-18.145403,0.396496736496454,0.11127250311643483,node,0.15112757479208816,0.09373359644715464
230,28.370436,-15.527478,0.3622745346399717,0.12083648661381383,node,0.20441983018005322,0.19652152935128575
231,25.551556,-14.304479,0.3283133933060294,0.10585500315996692,node,-0.009530563731974327,0.4504137466708059
232,23.576015,-13.1884575,0.30221557995939785,0.0974783486347568,node,-0.08465884021083567,-0.4878007770014845
233,19.598577,-16.16284,0.2959939897140246,0.037805592208643816,node,0.06937967946751969,0.3309044475021497
234,19.233877,-18.132992,0.31048265097268785,0.01841749096452576,node,-0.1736371694374985,-0.16577624460146265
235,-4.2985716,-3.335486,-0.013731337303984818,-0.06903723301783694,node,-0.4642017712202587,-0.099336057361303
236,-5.761578,-3.3149865,-0.025907865178852164,-0.08184859870175702,node,-0.37209194989934674,0.13967678322383084
237,-8.793782,-4.0333443,-0.044394727647321955,-0.11463913839289144,node,-0.16995592560094247,-0.24409389859918493
238,-7.798909,-6.764967,-0.012003826300003514,-0.12820846338841213,node,-0.37045164676713377,0.0999274507894381
239,-6.6662483,-8.927514,0.016468045702503622,-0.13588971982986184,node,-0.1397507636163854,-0.03345036913403613
240,2.1431005,-8.953424,0.0889226093525485,-0.05794774810667654,node,-0.45993956498915234,0.013475760158341354
241,3.794824,-9.607651,0.10826863351499053,-0.04865782687994257,node,0.01382666356522113,-0.21767313715743442
242,5.6638384,-8.596798,0.11462397082410805,-0.023788767420873047,node,0.3181752331917705,-0.2568180122139349
243,7.752182,-8.012855,0.12656494760790254,-0.000473948690187953,node,-0.377484254304202,-0.2005521163569443
244,10.69036,-8.091248,0.15134949910380383,0.024950136299500734,node,0.049527698458888686,-0.3043270421855216
245,23.917145,-6.42258,0.24498715567459778,0.15597576939492147,node,0.18021174388738495,0.2782843531867012
246,24.081457,-8.1215105,0.2614067939900631,0.14350458495633242,node,-0.04892860143818012,-0.09458459389259967
247,21.489916,-8.307937,0.24181360408040076,0.11898461989263336,node,0.19011225515409982,0.16755944443221177
248,19.719845,-7.2538533,0.21794985561456273,0.11192303163356855,node,-0.3800073845780519,0.20972852717420554
249,17.595394,-7.8914323,0.20618869193969477,0.08784814079898773,node,0.5050126434725484,-0.07745798957437867
250,-8.223537,26.102793,-0.30707996870151455,0.1374953103742885,node,-0.017863784369098187,-0.1415472060303945
251,-12.486246,30.47881,-0.38085134280353,0.13555498678315667,node,-0.21054412959602223,0.14425550810367066
252,-11.373837,28.820036,-0.35701486915923547,0.13182431728185662,node,0.40133112698884993,-0.17922913037371813
253,-8.2472315,12.425809,-0.18593535455847315,0.025152418030063156,node,-0.23512717792834872,-0.35441076917263065
254,-9.703848,14.138655,-0.2130735811924803,0.026272680043883195,node,-0.09076628562102465,0.22348082946093087
255,-9.862851,15.803201,-0.2291446475851735,0.038509065341482775,node,0.07052205501942922,0.440140699160123
